id,name,location,brand,developer,status,opening_year,area_wan_sqm,floors,province,city,city_level,climate_zone,created_at,updated_at,geocode_query,longitude,latitude,geocode_score,geocode_address,geocode_status,geocode_error,geocode_provider,geocode_repaired
1017,龙湖上海奉贤天街,上海市奉贤区,龙湖,龙湖集团控股有限公司,已开业,2022,14.0,4,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市奉贤区,121.4693834,30.9204487,100,上海市奉贤区,ok,,arcgis_world_geocoding,0
1052,上海苏河湾合生汇,上海市静安区安康苑,合生,合生创展集团,已开业,2024,14.0,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市静安区安康苑,121.4427835,31.229518299,85.8,上海市静安区,ok,,arcgis_world_geocoding,0
1074,上海金桥国际商业广场,上海市浦东新区张杨路3611号,,上海爱梦敦置业有限公司,已开业,2010,13.8,4,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市浦东新区张杨路3611号,121.574256812024,31.25882090128,100,上海市浦东新区张杨路3611号,ok,,arcgis_world_geocoding,0
1132,上海闵行马桥万达广场,上海市闵行区富国路,万达,珠海万达商业管理集团股份有限公司,已开业,2021,13.33,5,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市闵行区富国路,121.3769429,31.1147666,85.8,上海市闵行区,ok,,arcgis_world_geocoding,0
1142,上海徐汇日月光中心,上海市徐汇区漕宝路33号,,上海鼎固置业有限公司,已开业,2018,13.25,4,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市徐汇区漕宝路33号,121.426194250036,31.170164146451,98.9,上海市徐汇区田林街道漕宝路33号,ok,,arcgis_world_geocoding,0
1146,上海周浦海印又一城,上海市浦东新区周邓公路,,广东海印集团股份有限公司,已开业,2021,13.12,4,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市浦东新区周邓公路,121.6506466,31.1265265,100,周邓公路,ok,,arcgis_world_geocoding,0
1211,上海LCM置汇旭辉广场,上海市浦东新区张杨路2389弄2号,旭辉,旭辉控股（集团）有限公司,已开业,2019,13.0,4,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市浦东新区张杨路2389弄2号,121.504778033541,31.226331461941,92.21,上海市浦东新区潍坊新村街道张杨路2号,ok,,arcgis_world_geocoding,0
1212,上海LuOne凯德晶萃广场,上海市黄浦区局门路|48,凯德,凯德置地（中国）投资有限公司,已开业,2019,13.0,6,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市黄浦区局门路|48,121.476955313637,31.206816839464,93.64,上海市黄浦区打浦桥街道局门路,ok,,arcgis_world_geocoding,0
1251,上海国际时尚中心,上海市杨浦区杨树浦路2866号,,上海国际时尚中心园区管理有限公司,已开业,2011,13.0,2,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市杨浦区杨树浦路2866号,121.554334872195,31.272701374848,100,上海市杨浦区定海路街道杨树浦路2866号,ok,,arcgis_world_geocoding,0
1283,上海龙光蓝鲸世界,上海市浦东新区沪城环路/申港大道,,龙光集团有限公司,已开业,2023,13.0,4,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市浦东新区沪城环路/申港大道,121.901721539009,30.900058283064,93,上海市浦东新区申港大道,ok,,arcgis_world_geocoding,0
1313,上海LaLaport啦啦宝都,上海市浦东新区金科路/新金桥路,,三井物产（中国）有限公司,已开业,2022,12.9,6,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市浦东新区金科路/新金桥路,121.630693049922,31.263173137405,92.5,上海市浦东新区新金桥路,ok,,arcgis_world_geocoding,0
1317,上海新世界·K11,上海市黄浦区黄陂南路站,K11,新世界发展有限公司,未开业,2026,12.87,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市黄浦区黄陂南路站,121.471635915415,31.219873303974,96.82,上海市黄浦区淮海中路街道黄陂南路,ok,,arcgis_world_geocoding,0
1379,上海百联嘉定购物中心,上海市嘉定区澄浏中路3172号,百联,上海百联集团股份有限公司,已开业,2016,12.46,4,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市嘉定区澄浏中路3172号,121.280454281047,31.369144195186,88.33,上海市嘉定区澄浏中路,ok,,arcgis_world_geocoding,0
1384,上海徐家汇中心,上海市长宁区虹桥路,新鸿基,新鸿基有限公司,已开业,2023,12.4,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市长宁区虹桥路,121.4175044,31.198576999,100,虹桥路,ok,,arcgis_world_geocoding,0
1415,上海港汇恒隆广场,上海市徐汇区虹桥路站1层,恒隆,恒隆地产有限公司,已开业,2000,12.01,6,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市徐汇区虹桥路站1层,121.401219655476,31.19999365008,95.16,上海市长宁区虹桥街道虹桥路1号,ok,,arcgis_world_geocoding,0
1436,上海首位SHOWAY一期,上海市青浦区蟠中东路188弄,,上海联美投资有限公司,已开业,2021,12.0,3,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市青浦区蟠中东路188弄,121.281406875442,31.187015439087,90,上海市青浦区徐泾镇蟠中东路,ok,,arcgis_world_geocoding,0
1488,上海莘庄维璟印象城,上海市闵行区七莘路|1507,印力地产,丰树产业私人有限公司,已开业,2017,12.0,5,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市闵行区七莘路|1507,121.359101571776,31.132768770276,100,上海市闵行区七莘路1507号,ok,,arcgis_world_geocoding,0
1489,上海长风大悦城,上海市普陀区大渡河路178号,大悦城,高富诺集团,已开业,2018,12.0,5,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市普陀区大渡河路178号,121.391848941934,31.238875359819,90,上海市普陀区大渡河路,ok,,arcgis_world_geocoding,0
1496,上海光启城,上海市徐汇区宜山路455号,,大华(集团)有限公司,已开业,2012,12.0,5,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市徐汇区宜山路455号,121.42357349462,31.185750947886,100,上海市徐汇区田林街道宜山路455号,ok,,arcgis_world_geocoding,0
1521,上海118广场,上海市普陀区金沙江路1685号,,农工商超市（集团）有限公司,已开业,2015,12.0,5,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市普陀区金沙江路1685号,121.372741922277,31.234833797865,100,上海市普陀区金沙江路1685号,ok,,arcgis_world_geocoding,0
1533,上海嘉宝紫提湾新荟广场,上海市嘉定区德立路88弄,,中国光大实业（集团）有限责任公司,已开业,2023,12.0,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市嘉定区德立路88弄,121.2606119,31.377756,79.12,上海市嘉定区,ok,,arcgis_world_geocoding,0
1543,上海长宁来福士广场,上海市长宁区长宁路1189号,凯德,凯德置地（中国）投资有限公司,已开业,2017,12.0,7,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市长宁区长宁路1189号,121.389208618229,31.22004820181,87.5,上海市长宁区长宁路,ok,,arcgis_world_geocoding,0
1552,上海环贸iapm,上海市徐汇区淮海中路999号,新鸿基,新鸿基有限公司,已开业,2013,12.0,7,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市徐汇区淮海中路999号,121.453784304417,31.217527790562,100,上海市徐汇区湖南路街道淮海中路999号,ok,,arcgis_world_geocoding,0
1556,上海前滩太古里,上海市浦东新区东育路500号,太古,太古地产有限公司,已开业,2022,12.0,4,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市浦东新区东育路500号,121.477495199757,31.154869082922,100,上海市浦东新区东育路500号,ok,,arcgis_world_geocoding,0
1557,上海宝山经纬汇,上海市宝山区经地路99弄,,经纬置地有限公司,已开业,2020,12.0,4,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市宝山区经地路99弄,121.4452993,31.4015684,79.16,上海市宝山区,ok,,arcgis_world_geocoding,0
1567,上海嘉定大融城,上海市嘉定区宝安公路3386号,,光大安石（北京）资产管理有限公司,已开业,2016,12.0,5,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市嘉定区宝安公路3386号,121.275217328814,31.332711401085,100,上海市嘉定区宝安公路3386号,ok,,arcgis_world_geocoding,0
1581,上海新田360广场（康桥店）,上海市浦东新区秀浦路668号,,河南新田置业有限公司,已开业,2021,12.0,6,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市浦东新区秀浦路668号,121.616947736342,31.132985612673,90,上海市浦东新区秀浦路,ok,,arcgis_world_geocoding,0
1615,上海北外滩来福士,上海市虹口区东大名路1089号,凯德,凯德置地（中国）投资有限公司,已开业,2021,12.0,4,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市虹口区东大名路1089号,121.498328918166,31.252145025771,88.33,上海市虹口区北外滩街道东大名路,ok,,arcgis_world_geocoding,0
1683,上海中集金地美兰城,上海市宝山区年喜路19弄,,深圳市中集产城发展集团有限公司,已开业,2024,12.0,5,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市宝山区年喜路19弄,121.332650218954,31.400427915186,91.25,上海市宝山区罗店镇年喜路,ok,,arcgis_world_geocoding,0
1705,上海大华锦绣嘉年华,上海市浦东新区成山路1961号,,大华(集团)有限公司,已开业,2010,12.0,3,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市浦东新区成山路1961号,121.51572235866,31.176552430046,88.33,上海市浦东新区成山路,ok,,arcgis_world_geocoding,0
1787,上海百联又一城购物中心,上海市杨浦区淞沪路8号,百联,上海百联集团股份有限公司,已开业,2007,11.23,9,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市杨浦区淞沪路8号,121.511196234036,31.303669070501,100,上海市杨浦区淞沪路8号,ok,,arcgis_world_geocoding,0
1791,上海云廊天街,上海市松江区莘砖公路,龙湖,上海临港经济发展（集团）有限公司,已开业,2021,11.2,3,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市松江区莘砖公路,121.3149634,31.081516499,100,莘砖公路,ok,,arcgis_world_geocoding,0
1800,上海百联南桥购物中心,上海市奉贤区百齐路588号,百联,上海百联集团股份有限公司,已开业,2008,11.06,5,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市奉贤区百齐路588号,121.479537441566,30.916692041281,89.23,上海市奉贤区百齐路,ok,,arcgis_world_geocoding,0
1814,上海恒越荣欣广场,上海市浦东新区上川路/金钻路,,上海合越置业有限公司,已开业,2020,11.0,3,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市浦东新区上川路/金钻路,121.630730988819,31.269169947534,91.92,上海市浦东新区上川路,ok,,arcgis_world_geocoding,0
1838,上海青浦百联奥特莱斯,上海市青浦区沪青平公路2888号,百联,上海百联集团股份有限公司,已开业,2006,11.0,4,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市青浦区沪青平公路2888号,121.223960063059,31.158261532503,100,上海市青浦区赵巷镇沪青平公路2888号,ok,,arcgis_world_geocoding,0
1843,上海浦东大拇指广场,上海市浦东新区芳甸路199弄,,上海证大置业有限公司,已开业,2005,11.0,3,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市浦东新区芳甸路199弄,121.560337407302,31.206152000753,90,上海市浦东新区花木街道芳甸路,ok,,arcgis_world_geocoding,0
1851,上海青浦宝龙广场,上海市青浦区汇金路590号,宝龙,宝龙地产控股有限公司,已开业,2019,11.0,4,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市青浦区汇金路590号,121.147139122905,31.188507358186,89.23,上海市青浦区香花桥街道汇金路,ok,,arcgis_world_geocoding,0
1863,上海白玉兰广场,上海市虹口区东大名路555号,,印尼金光集团,已开业,2019,11.0,3,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市虹口区东大名路555号,121.498328918166,31.252145025771,90,上海市虹口区北外滩街道东大名路,ok,,arcgis_world_geocoding,0
1868,上海虹桥天地,上海市闵行区申长路688号,,瑞安新天地有限公司,已开业,2016,11.0,6,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市闵行区申长路688号,121.306752171217,31.219995821223,89.23,上海市闵行区申长路,ok,,arcgis_world_geocoding,0
1870,上海IFC,上海市浦东新区世纪大道8号口,新鸿基,新鸿基有限公司,已开业,2010,11.0,4,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市浦东新区世纪大道8号口,121.496979520422,31.239335574787,99.25,上海市浦东新区陆家嘴街道世纪大道8号,ok,,arcgis_world_geocoding,0
1898,上海顺恒国际商业广场,上海市闵行区沪星路289弄18号,,上海顺恒实业有限公司,已开业,2012,11.0,4,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市闵行区沪星路289弄18号,121.333625471607,31.166845975624,84.69,上海市闵行区七宝镇沪星路,ok,,arcgis_world_geocoding,0
1927,上海浦东万象天地,上海市浦东新区周浦镇幼儿园,华润,上海浦东开发(集团)有限公司,未开业,2026,11.0,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市浦东新区周浦镇幼儿园,121.5707698,31.116213399,89.86,上海市浦东新区周浦镇,ok,,arcgis_world_geocoding,0
1945,上海滨港商业中心,上海市虹口区四川北路/海宁路,,崇邦新基（上海）企业管理咨询有限公司,已开业,2024,11.0,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市虹口区四川北路/海宁路,121.479191848044,31.262540420772,91.92,上海市虹口区四川北路,ok,,arcgis_world_geocoding,0
1958,上海复地活力城,上海市浦东新区御桥路,万科,万科企业股份有限公司,已开业,2020,10.92,5,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市浦东新区御桥路,121.549130073349,31.156433879718,100,上海市浦东新区御桥路,ok,,arcgis_world_geocoding,0
1994,上海青浦正荣财富中心,上海市青浦区联民路,,正荣地产集团有限公司,已开业,2024,10.6,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市青浦区联民路,121.273366284619,31.161724797292,100,上海市青浦区徐泾镇联民路,ok,,arcgis_world_geocoding,0
1995,上海虹桥良华购物广场,上海市闵行区申滨路990号,,上海良华科技发展有限公司,已开业,2014,10.6,4,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市闵行区申滨路990号,121.304698837627,31.204892924883,89.23,上海市闵行区申滨路,ok,,arcgis_world_geocoding,0
2004,上海保利悦活城,上海市嘉定区白银路288号,保利,保利发展控股集团股份有限公司,已开业,2016,10.5,5,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市嘉定区白银路288号,121.243824969901,31.349574412662,89.23,上海市嘉定区白银路,ok,,arcgis_world_geocoding,0
2007,上海大宁国际商业广场,大宁国际商业广场，上海市上海市静安区共和新路1878-2008号(近大宁路),,崇邦新基（上海）企业管理咨询有限公司,已开业,2007,10.5,6,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市上海大宁国际商业广场,121.4692071,31.2322758,74.63,上海市上海市,ok,,arcgis_world_geocoding_repaired_shanghai_bbox,1
2075,上海天空万科广场,上海市青浦区徐泾镇崧泽大道66号,万科,万科企业股份有限公司,已开业,2022,10.0,4,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市青浦区徐泾镇崧泽大道66号,121.264638016617,31.18567468437,93.44,上海市青浦区徐泾镇崧泽大道,ok,,arcgis_world_geocoding,0
2093,上海联仲都悦汇,上海市闵行区马桥镇中秀路100弄,,上海联仲置业有限公司,已开业,2023,10.0,3,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市闵行区马桥镇中秀路100弄,121.3643793,31.0318715,81.68,上海市闵行区马桥镇,ok,,arcgis_world_geocoding,0
2110,上海三湘商业广场,上海市松江区横港公路37-45号,,三湘印象股份有限公司,已开业,2011,10.0,4,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市松江区横港公路37-45号,121.257553257683,31.116516091312,88.33,上海市松江区横港公路,ok,,arcgis_world_geocoding,0
2150,上海青浦吾悦广场,上海市青浦区淀山湖大道218号,吾悦,新城控股集团股份有限公司,已开业,2015,10.0,5,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市青浦区淀山湖大道218号,121.083482490937,31.140301464324,90.67,上海市青浦区盈浦街道淀山湖大道,ok,,arcgis_world_geocoding,0
2165,上海宝乐汇,上海市宝山区牡丹江路1569号,,上海宝地不动产资产管理有限公司,已开业,2016,10.0,6,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市宝山区牡丹江路1569号,121.480834717621,31.401526532789,100,上海市宝山区友谊路街道牡丹江路1569号,ok,,arcgis_world_geocoding,0
2171,上海领丰汇,上海市浦东新区上南路6717号,,上海永乐街投资管理有限公司,已开业,2022,10.0,5,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市浦东新区上南路6717号,121.497051698863,31.157165604552,88.33,上海市浦东新区上南路,ok,,arcgis_world_geocoding,0
