mall_id,name,province,city,confidence_level,identity_status,selected_poi_name,selected_address,selected_poi_type,selected_lon_wgs84,selected_lat_wgs84,official_coord_evidence,identity_reasons,suspicious_reason
1183,嘉兴海宁银泰城,浙江省,嘉兴市,C,manual_review,海宁银泰城,浙江省嘉兴市海宁市海昌南路363号,购物:综合商场:购物中心,120.68918434,30.50259154,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1191,南京江宁金鹰购物中心,江苏省,南京市,C,manual_review,宜悦里G66,江苏省南京市江宁区天元东路15号,购物:综合商场:购物中心,118.84164077,31.93559286,weak_or_disputed,name_match_weak|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1199,杭州江南时代广场,浙江省,杭州市,C,manual_review,江南时代购物中心,余杭街道荆余路1号,购物服务;商场;商场,119.94624162,30.26186831,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1209,宁波海港城商业广场,浙江省,宁波市,C,manual_review,宁波海港城,浙江省宁波市象山县丹峰东路692号,购物:综合商场,121.8965877,29.48019707,single_provider_strong,name_match_strong|single_provider_strong|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1212,上海LuOne凯德晶萃广场,上海市,上海市,A,auto_pass,LU·ONE凯德晶萃广场,徐家汇路268号(马当路地铁站4号口旁),购物服务;商场;购物中心,121.47243695,31.21232694,multi_provider_agree,name_match_strong|multi_provider_agree|not_available,suspicious=地铁
1216,衢州东方广场,浙江省,衢州市,C,manual_review,衢州新宏东方广场,浙江省衢州市柯城区彩虹路317号,购物:综合商场,118.89306544,28.9441385,multi_provider_agree,name_match_weak|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1233,泰州姜堰万达广场,江苏省,泰州市,C,manual_review,泰州姜堰三水广场,三水大道与大庆路东50米,购物服务;商场;购物中心,120.13164882,32.50464997,multi_provider_agree,name_match_weak|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1252,杭州下沙奥特莱斯广场,浙江省,嘉兴市,C,manual_review,下沙奥特莱斯,文海北路1199号,购物服务;商场;购物中心,120.38015151,30.34751641,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1275,南京江北万达广场,江苏省,南京市,C,manual_review,南京江宁万达广场,江苏省南京市江宁区竹山路68号,购物:综合商场:购物中心,118.83838368,31.9536072,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1280,台州玉环万达广场,浙江省,台州市,C,manual_review,玉环万达广场,浙江省台州市玉环市银湖大道北,购物:综合商场,121.2538385,28.22046379,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1282,金华金东吾悦广场,浙江省,金华市,C,manual_review,义乌吾悦广场,浙江省金华市义乌市江东东路与宾王路交叉口东南侧,购物:综合商场:购物中心,120.10168684,29.30761636,multi_provider_agree,name_match_weak|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1285,南京阿里巴巴万象生活商业,江苏省,南京市,C,manual_review,南京城北万象汇,栖霞大道106-108号(万寿地铁站出入口步行60米),购物服务;商场;购物中心,118.82994386,32.1229473,weak_or_disputed,name_match_weak|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1288,杭州云城天街,浙江省,杭州市,C,manual_review,龙湖云城天街,浙江省杭州市余杭区访云街钱腾云都东侧,购物:综合商场:购物中心,119.97840878,30.29132978,weak_or_disputed,name_match_medium|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1304,南京麒麟荔枝广场,江苏省,南京市,C,manual_review,南京荔枝广场,江苏省南京市玄武区北京东路4号,购物:综合商场,118.78069054,32.05939384,weak_or_disputed,name_match_weak|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1311,杭州城南银泰城,浙江省,杭州市,C,manual_review,杭州城南银泰城,浙江省杭州市萧山区戴村镇弘学路戴村工业园区,购物:综合商场:购物中心,120.18647673,30.01960409,single_provider_strong,name_match_strong|single_provider_strong|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1317,上海新世界·K11,上海市,上海市,A,auto_pass,上海k11购物艺术中心-西门,上海市黄浦区淮海中路街道淮海中路300号香港新世界k11大厦,室内及附属设施:通行设施类:门/出入口,121.46911069,31.22536996,multi_provider_agree,name_match_strong|multi_provider_agree|not_available,suspicious=入口|西门
1327,金华义乌新光汇,浙江省,金华市,C,manual_review,新光汇购物中心,福田路6号,购物服务;商场;购物中心,120.10270846,29.32822826,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1346,连云港嘉瑞宝商业广场,江苏省,连云港市,C,manual_review,嘉瑞宝广场,中山西路111号,购物服务;商场;购物中心,119.36484048,34.73887475,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1355,连云港灌南恒基星河COCO,江苏省,连云港市,C,manual_review,灌南恒基广场,江苏省连云港市灌南县惠泽路与新东北路交叉口东北角,购物:综合商场:购物中心,119.34886204,34.10624523,multi_provider_agree,name_match_weak|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1356,淮安经贸大厦万象商业,江苏省,淮安市,C,manual_review,淮安万象城,翔宇中道170号,购物服务;商场;购物中心,119.03728715,33.60159912,weak_or_disputed,name_match_weak|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1365,合景·悠方（苏州）,江苏省,苏州市,C,manual_review,悠方,西安村(金枫路地铁站出入口旁),购物服务;商场;购物中心,120.52394654,31.27739684,multi_provider_agree,name_match_weak|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1372,苏州张家港汇金中心万达广场,江苏省,苏州市,C,manual_review,苏州张家港万达广场,江苏省苏州市张家港市杨舍镇人民东路汇金中心内,购物:综合商场:购物中心,120.57102845,31.87322553,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1384,上海徐家汇中心,上海市,上海市,A,auto_pass,徐家汇中心,虹桥路183号(徐家汇地铁站19号口旁),商务住宅;楼宇;商务写字楼,121.43007671,31.19553943,multi_provider_agree,name_match_strong|multi_provider_agree|not_available,suspicious=地铁
1392,绍兴万风新天地,浙江省,绍兴市,C,manual_review,诸暨万风新天地,苎萝东路555号(诸暨气象局对面),购物服务;商场;购物中心,120.25962771,29.70407538,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1400,泰州兴化万达广场,江苏省,泰州市,C,manual_review,兴化万达广场,江苏省泰州市兴化市英莱达商业广场,购物:综合商场:购物中心,119.84317498,32.89951546,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1430,无锡红豆万花城（江阴店）,江苏省,无锡市,C,manual_review,红豆万花城,中山路531号(胜利门地铁站3号口步行200米),购物服务;服装鞋帽皮具店;品牌服装店|购物服务;商场;商场,120.29353542,31.583313,multi_provider_agree,name_match_weak|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1439,舟山新城宝龙广场,浙江省,舟山市,C,manual_review,舟山宝龙广场,定沈路699号,购物服务;商场;购物中心,122.20564901,29.99534427,multi_provider_agree,name_match_weak|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1445,徐州丰县吾悦广场,江苏省,徐州市,C,manual_review,吾悦广场,江苏省徐州市丰县中阳大道高盛国际公交站旁,购物:综合商场:购物中心,116.62520909,34.69367779,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1449,泰州兴化吾悦广场,江苏省,泰州市,C,manual_review,兴化吾悦广场,江苏省泰州市兴化市中和西路99号,购物:综合商场:购物中心,119.82299368,32.91238612,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1470,苏州歌林公园iD,江苏省,苏州市,C,manual_review,苏州湾歌林公园iD PARK东区,江苏省苏州市吴中区吴郡路,购物:综合商场,120.61115695,31.19596627,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1471,扬州昌建广场,江苏省,扬州市,C,manual_review,扬州昌建广场冬馆,绿杨路昌建广场(西侧),购物服务;商场;商场,119.36148677,32.38660702,single_provider_strong,name_match_strong|single_provider_strong|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1472,常州荣盛曼哈顿国际广场,江苏省,常州市,C,manual_review,荣盛曼哈顿广场,江苏省常州市新北区衡山路和桂江路交叉口西北侧,购物:综合商场:购物中心,119.96420876,31.8313639,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1475,常州九洲新世界,江苏省,常州市,C,manual_review,九洲新世界广场,江苏省常州市天宁区兰陵北路999号L6层012,购物:综合商场,119.94539273,31.7669353,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1480,苏州繁花中心,江苏省,苏州市,C,manual_review,繁花中心,江苏省苏州市相城区澄湖西路964号,购物:综合商场:购物中心,120.60276489,31.36322388,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1488,上海莘庄维璟印象城,上海市,上海市,A,auto_pass,莘庄维璟印象城,上海市闵行区七莘路1507号(地铁12号线终点站七莘路站2号口),购物:综合商场:购物中心,121.35916683,31.13284192,multi_provider_agree,name_match_strong|multi_provider_agree|not_available,suspicious=地铁
1509,杭州富阳东方茂,浙江省,杭州市,C,manual_review,东方茂,浙江省杭州市富阳区金桥北路1号,购物:综合商场:购物中心,119.92808426,30.05143548,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
1523,宜兴和桥五洲国际广场,江苏省,无锡市,C,manual_review,五洲国际广场,江苏省无锡市宜兴市鹅洲东路,购物:综合商场,119.89176856,31.47458116,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
